epoch,step,loss,avg_loss
1,1030,0.464465856552124,0.7654422245919704
1,1040,0.7603403925895691,0.6630883812904358
1,1050,0.5266798138618469,0.5910225212574005
1,1060,1.2095859050750732,0.7833525270223618
1,1070,0.39936307072639465,0.7776425451040268
1,1080,1.9685081243515015,0.9158757969737052
1,1090,1.0524494647979736,0.8644867971539497
2,1104,0.39664703607559204,0.5581676036119461
2,1114,0.5475390553474426,0.7024463310837745
2,1124,0.16963300108909607,0.41260516047477724
2,1134,0.6998752951622009,0.6646928310394287
2,1144,0.909754753112793,0.5509559467434884
2,1154,0.6885111927986145,0.5753489553928375
2,1164,0.4413389265537262,0.48498328030109406
2,1174,0.44447508454322815,0.6989120721817017
2,1184,0.8124902248382568,0.7354231148958206
2,1194,1.0340909957885742,0.5549027383327484
2,1204,0.21043387055397034,0.6488737970590591
2,1214,0.5443010926246643,0.5206917464733124
2,1224,0.8466123342514038,0.6006272196769714
2,1234,0.2384784072637558,0.5871388092637062
2,1244,0.7413846254348755,0.5609371691942215
2,1254,0.6207177042961121,0.48652646541595457
2,1264,0.330465704202652,0.3602431356906891
2,1274,0.442868709564209,0.49075907766819
2,1284,0.22363102436065674,0.5549741834402084
2,1294,1.275070071220398,0.5464919999241828
2,1304,0.8656982779502869,0.654534536600113
2,1314,0.3382216691970825,0.6715138524770736
2,1324,0.5125482082366943,0.48966775834560394
2,1334,0.45380204916000366,0.5560863792896271
2,1344,0.32473865151405334,0.4950692385435104
2,1354,0.5624184012413025,0.5504289641976357
2,1364,0.2460898756980896,0.6756820350885391
2,1374,1.0130882263183594,0.6518237471580506
2,1384,0.3472409248352051,0.5073198780417443
2,1394,0.5346721410751343,0.4970480680465698
2,1404,0.4803723096847534,0.4559925705194473
2,1414,0.6931702494621277,0.46981513500213623
2,1424,0.48061394691467285,0.605304816365242
2,1434,0.7860469222068787,0.5590250417590141
2,1444,0.9436478018760681,0.7676901787519455
2,1454,0.7641466856002808,0.525493361055851
2,1464,0.45000189542770386,0.5506988018751144
2,1474,0.4362628757953644,0.6631815820932389
2,1484,0.3060760200023651,0.5615121483802795
2,1494,0.32927170395851135,0.35633294135332105
2,1504,0.5636263489723206,0.48650071322917937
2,1514,0.5044422745704651,0.5932235211133957
2,1524,0.4270782768726349,0.42595683634281156
2,1534,0.18568912148475647,0.6655931070446968
2,1544,1.0893667936325073,0.49340561032295227
2,1554,0.45048779249191284,0.47398515939712527
2,1564,0.4541597068309784,0.6216300398111343
2,1574,0.5816708207130432,0.6386269122362137
2,1584,0.7467164397239685,0.6339119642972946
2,1594,0.9169989228248596,0.7643113166093827
2,1604,0.17688462138175964,0.5964363202452659
2,1614,1.2789973020553589,0.48967745900154114
2,1624,0.5078698992729187,0.5128341257572174
2,1634,0.656807005405426,0.6670054942369461
2,1644,1.1502444744110107,0.7017421737313271
2,1654,1.1924784183502197,0.6625796541571617
2,1664,0.5272868871688843,0.5953422516584397
2,1674,0.4549654722213745,0.6619275450706482
2,1684,0.31933513283729553,0.46392715275287627
2,1694,0.7783902287483215,0.5575888961553573
2,1704,0.6392236948013306,0.5049060106277465
2,1714,0.5249000787734985,0.4898488849401474
2,1724,0.33787965774536133,0.4944837480783463
2,1734,0.7300660014152527,0.48536304831504823
2,1744,0.2207653671503067,0.5830519780516624
2,1754,0.6841375231742859,0.6939877688884735
2,1764,0.44922518730163574,0.6401720881462097
2,1774,0.5330896377563477,0.558087520301342
2,1784,1.1786243915557861,0.5848259270191193
2,1794,0.22857877612113953,0.592504297196865
2,1804,0.6393621563911438,0.7019141674041748
2,1814,0.4140676259994507,0.5506494037806988
2,1824,0.8779019117355347,0.5977146670222282
2,1834,1.1627801656723022,0.5760765045881271
2,1844,0.20218899846076965,0.5566624909639358
2,1854,0.6698266267776489,0.4110466465353966
2,1864,1.052170991897583,0.5016500592231751
2,1874,0.4793546795845032,0.4834143817424774
2,1884,0.740504264831543,0.6374977886676788
2,1894,0.3069370985031128,0.3781518891453743
2,1904,0.21357333660125732,0.4055542558431625
2,1914,0.6545411944389343,0.5767631523311139
2,1924,0.47255969047546387,0.5482461988925934
2,1934,0.381138414144516,0.48692589029669764
2,1944,1.3423725366592407,0.6923123747110367
2,1954,0.1766299307346344,0.44536387622356416
2,1964,0.2633422017097473,0.48160858601331713
2,1974,0.591744601726532,0.6051619306206704
2,1984,0.5264289975166321,0.4811848014593124
2,1994,0.4798946976661682,0.5582857549190521
2,2004,0.6719120740890503,0.5181785270571708
2,2014,0.38709354400634766,0.44923893809318544
2,2024,0.34839072823524475,0.6065834939479828
2,2034,0.14159879088401794,0.48835828602313996
2,2044,0.5737416744232178,0.5569522053003311
2,2054,0.33030372858047485,0.4734857454895973
2,2064,0.3567359149456024,0.6378344923257828
2,2074,0.46402406692504883,0.5546156242489815
2,2084,0.37009164690971375,0.48931955322623255
2,2094,0.8945807814598083,0.5104791253805161
2,2104,0.3283533453941345,0.4664230659604073
2,2114,0.798100471496582,0.44750998020172117
2,2124,0.795893132686615,0.5068832501769066
2,2134,0.5180745720863342,0.5863443553447724
2,2144,0.7114604711532593,0.44270679652690886
2,2154,0.44111865758895874,0.659339714050293
2,2164,0.4168284237384796,0.5676218926906585
2,2174,0.4318018853664398,0.5675099313259124
2,2184,0.1171947568655014,0.5513992726802825
